Organ,0007,0018,0020,0021,0023
Aorta,0.8438446223735809,0.0,0.0,0.0,0.0
Colon cancer,0.0,0.141928766352626,0.0,0.0,0.0
Esophagus,0.5251945406198502,0.0,0.0,0.0,0.0
Gallbladder,0.2929373187168191,0.0,0.0,0.0,0.0
Inferior vena cava,0.6733905176321665,0.0,0.0,0.0,0.0
Left adrenal gland,0.5335525274276733,0.0,0.0,0.0,0.0
Left kidney,0.7329708238442739,0.0,0.0,0.0,0.0
Liver,0.9414926171302795,0.0,0.9214613592183148,0.0,0.0
Liver tumor,0.0,0.0,0.0,0.0,0.0
Lung tumor,0.0,0.0,0.0,0.12034264436134925,0.0
Pancreas,0.6186301509539286,0.0,0.0,0.0,0.0
Portal/splenic vein,0.5724013845125834,0.0,0.0,0.0,0.0
Right adrenal gland,0.35920294479001313,0.0,0.0,0.0,0.0
Right kidney,0.8992462257544199,0.0,0.0,0.0,0.0
Spleen,0.6196206547319889,0.0,0.0,0.0,0.938085310988956
Stomach,0.39961815749605495,0.0,0.0,0.0,0.0
